"GeneName"	"log2FC"	"pvalue"	"padj"
"CAPN8"	"1.31894736637747"	"0.00639411108448471"	"0.143661974401762"
"CAPRIN2"	"-1.29309182745134"	"0.00822183071134703"	"0.164462756772923"
"CATSPER1"	"-0.923670999755901"	"0.0111687612351873"	"0.194087688189083"
"CAV1"	"-1.63994791996471"	"0.00276206662174797"	"0.0891562651588405"
"CBL"	"-0.685187783071889"	"0.000568994507876539"	"0.0402484231086724"
"CC2D2A"	"-0.797653527890051"	"0.000852399253267631"	"0.0487844292665376"
"CCDC113"	"1.0020375519067"	"0.0027070153090977"	"0.0889286334701495"
"CCDC15"	"-0.776674339366387"	"0.00216292954468619"	"0.0803234412000083"
"CCDC170"	"0.983821313623421"	"0.00294619572410822"	"0.092672586501824"
"CCDC88A"	"-1.5383724362092"	"0.000371690937626372"	"0.0295988315013609"
"CCDC94"	"0.703025296639213"	"0.0082708736155124"	"0.164919384834195"
"CCL20"	"2.47287004584579"	"0.000122663995352431"	"0.0153817295278423"
"CD109"	"-1.89418168404778"	"0.000401377014984308"	"0.0314456885180511"
"CD74"	"-2.14422061779838"	"5.53934651974438e-05"	"0.00981634618470758"
"CDC42EP5"	"2.01492065753542"	"0.00205776209876143"	"0.0786607062261927"
"CDHR1"	"1.1564024025603"	"0.00588158392135718"	"0.135050592020997"
"CDKN2A"	"-2.77677457285385"	"9.39232759498546e-06"	"0.003581038357579"
"CDKN2B"	"-1.23967315922463"	"0.0117691923324133"	"0.196914864263863"
"CDKN2D"	"-0.675307983072675"	"0.00318530719035261"	"0.0964207771539048"
"CDX2"	"1.9598297763547"	"0.00456606872135761"	"0.118018649997826"
"CENPBD1"	"-1.08745680300083"	"0.00143431069948071"	"0.0649369108446802"
"CEP170"	"-0.620286179422392"	"0.00430976530536789"	"0.114399719561474"
"CES2"	"1.24481669105859"	"0.0032488373296426"	"0.0970947061319792"
"CES4A"	"0.675225796017904"	"0.00338563708590438"	"0.099697081238758"
"CFL2"	"-1.36083733961472"	"0.00571863762781942"	"0.133441141188497"
"CFTR"	"2.18156798213292"	"0.000118092040716396"	"0.0150084248110474"
"CGNL1"	"-1.35315177676225"	"0.00025277626409596"	"0.0237345593645923"
"CGREF1"	"1.62139236391279"	"1.09131231824763e-05"	"0.00361578639484634"
"CHD6"	"-0.786450735901273"	"0.00243234317197379"	"0.0850736819964339"
"CHERP"	"0.383551281797314"	"0.00976605989612651"	"0.182039356463798"
"CHP2"	"1.72482249327006"	"0.000897598855666862"	"0.0498157044156936"
"CHST15"	"-2.31174562642903"	"0.000149548587808019"	"0.0172616218839093"
"CISD3"	"0.713956837108417"	"0.0104881907974366"	"0.188248811146003"
"CISH"	"0.618638493580884"	"0.00806605135470388"	"0.163177399981299"
"CLASP1"	"-0.581845523708669"	"0.00722140373118678"	"0.155050685573024"
"CLCF1"	"-0.935852660150051"	"3.58026849369107e-06"	"0.00214509229464862"
"CLCN4"	"-1.17925279736004"	"8.42762295171135e-05"	"0.0119141968515092"
"CLDN3"	"1.82004034433301"	"0.00464151706872962"	"0.1191827913444"
"CLIP1"	"-0.583522306335108"	"0.00901644893141463"	"0.173037604339798"
"CLMP"	"-1.39683331357855"	"0.00815836271424369"	"0.163713747481043"
"CLUH"	"0.894189478038458"	"0.000512334813670553"	"0.0376970562900755"
"CLYBL"	"1.11537121653709"	"0.00175198633198551"	"0.0722737443575136"
"CNDP2"	"0.778063176217223"	"0.0045766160652038"	"0.118018649997826"
"CNEP1R1"	"-0.463030089208998"	"0.00342524650830539"	"0.0999917669779547"
"CNTLN"	"-0.669121351829405"	"0.00943193329056361"	"0.177653569853101"
"CNTNAP1"	"-1.38536751767263"	"0.00546540633953065"	"0.129746684082971"
"COA3"	"0.544595686288188"	"0.0103535773143872"	"0.186759114992944"
"COG2"	"0.649278506235178"	"0.00142806123018772"	"0.0649369108446802"
"COL4A2"	"1.31185564844599"	"0.0034197682405237"	"0.0999917669779547"
"CORO1A"	"1.8590054629791"	"0.00319624673031281"	"0.0964207771539048"
"CPS1"	"2.75413761333619"	"2.50833918021314e-06"	"0.00166104860870746"
"CRABP2"	"-4.26383547498885"	"1.11580927794941e-05"	"0.00361578639484634"
"CRIM1"	"-1.84417296857261"	"0.00674822548451594"	"0.147151079802738"
"CRIP2"	"-2.39079509566534"	"0.00234216477943856"	"0.08441779440356"
"CRYAB"	"-1.90712718884478"	"0.000862780838062086"	"0.0491199479841501"
"CRYL1"	"1.53062204106003"	"7.49565961058386e-05"	"0.0115012669780934"
"CSGALNACT2"	"-0.812035780571962"	"0.000103460039123701"	"0.01355973137765"
"CSNK1G2"	"0.486790382325268"	"0.00202689194832672"	"0.0786086068053663"
"CSRNP2"	"-0.651950321840577"	"0.00333609110933326"	"0.0987639960885438"
"CST7"	"-2.8379219334172"	"0.000986397537246371"	"0.0534950595415252"
"CTDP1"	"0.610873095033256"	"0.00460877077116059"	"0.118583954688635"
"CTSF"	"1.45688940865261"	"0.0109244329833025"	"0.191970971781999"
"CTSV"	"-1.43203655982946"	"0.000252140608071382"	"0.0237345593645923"
"CUEDC1"	"-1.81783723900348"	"5.90777933903957e-05"	"0.00991089061917278"
"CXCL2"	"1.45515586256291"	"0.0095502973205206"	"0.179614111938401"
"CXorf57"	"-1.15793628448291"	"0.010106163016223"	"0.184624316553758"
"CXXC1"	"0.885845685185109"	"5.19152224502316e-06"	"0.00272165553695339"
"CYP27A1"	"-1.63972846402139"	"0.00339138060484728"	"0.099697081238758"
"CYP4X1"	"1.7128877638764"	"0.000124807842076034"	"0.0153954144019673"
"CYP51A1"	"0.968173618704626"	"0.00167964485976177"	"0.0706799051020821"
"CYR61"	"-1.61016916272892"	"0.00581345600300396"	"0.133965024596696"
"CYTIP"	"0.973976042482689"	"0.00319058473536423"	"0.0964207771539048"
"DAB2"	"-1.56944592349196"	"0.0117435725775527"	"0.196770139985347"
"DAPK2"	"0.89909499073162"	"0.00879001930029172"	"0.169886363803795"
"DCBLD2"	"-2.34795675195482"	"7.5756089273735e-10"	"2.38290778810534e-06"
"DDAH1"	"1.61485124169965"	"0.00158491015870625"	"0.0685269402640621"
"DDIT3"	"-1.66271739554667"	"5.83154328634623e-05"	"0.00991089061917278"
"DDIT4"	"-1.47953442451145"	"0.00773572970474672"	"0.159681103825668"
"DDIT4L"	"0.983640979279463"	"0.00803072241518458"	"0.162971853915891"
"DDX3Y"	"0.942955166172977"	"0.0093881002074188"	"0.177653569853101"
"DEFA6"	"1.88353512216643"	"0.000714445483072822"	"0.0451716234573982"
"DEGS2"	"2.33491607762647"	"2.27246931393901e-06"	"0.00158845605044337"
"DENND4C"	"0.990340030006853"	"3.60173141632942e-08"	"5.6646230850321e-05"
"DENR"	"-0.502206404597748"	"0.00743465188097463"	"0.157134096424532"
"DHRS1"	"0.593446360606081"	"0.000575800044473139"	"0.0402484231086724"
"DIO3"	"1.11215132291674"	"0.000154036836649232"	"0.0173043882028628"
"DIO3OS"	"1.93714947415474"	"1.1690075432603e-05"	"0.00367711322732529"
"DIRAS3"	"-1.45966887587579"	"0.00279772109935404"	"0.0897488846829089"
"DKK4"	"2.16302825428122"	"8.83619984653846e-05"	"0.0122172600515546"
"DLG4"	"-0.650998962806192"	"0.011852107806317"	"0.197290485277024"
"DLX1"	"-2.13331895300837"	"0.00557704655080966"	"0.131405242888178"
"DNAJB2"	"-0.730808760800566"	"0.00615334587617592"	"0.139261433437223"
"DNAJC12"	"-2.18508851312816"	"0.011546685818126"	"0.19630150075059"
"DNM1"	"-1.47118080936135"	"0.00164564936076676"	"0.0703294013095771"
"DOPEY2"	"0.600471928654836"	"0.00514679223601627"	"0.125497945568908"
"DPYD"	"-1.02919771054905"	"0.00581052752286206"	"0.133965024596696"
"DUSP4"	"-1.7001688617763"	"0.000780029771499174"	"0.0469311544150143"
"DUSP5"	"-2.31503535332768"	"4.38901035216631e-05"	"0.00850550323343042"
"DUSP6"	"-1.1822435036803"	"0.0007517392733721"	"0.0456926740945302"
"DUT"	"-0.996078039776222"	"0.000642259845648735"	"0.042983581797619"
"DYNLRB1"	"-0.847709324789999"	"0.00619121908506746"	"0.139852636496084"
"DYNLT3"	"-1.29021600564494"	"0.00319264302630862"	"0.0964207771539048"
"DYRK3"	"-0.693588649418797"	"0.00204897539738159"	"0.0786607062261927"
"EBP"	"0.882448776395067"	"0.000679550288904856"	"0.0444342104581006"
"ECI2"	"-1.74369919824175"	"0.000138947500639582"	"0.016338667785488"
"EFNA3"	"1.12814460472058"	"0.000532854600650028"	"0.0387536218808014"
"EHBP1"	"-1.23096725884324"	"0.0101696410318612"	"0.184920516651671"
"EHD2"	"-0.873983011424114"	"0.00871674259219389"	"0.168729315838436"
"EIF2B5"	"0.723345295881222"	"0.00320329715866573"	"0.0964207771539048"
"ELF3"	"1.36904144553394"	"0.00122134358208761"	"0.0607389128451632"
"ELOVL3"	"-1.42504199588728"	"0.00495921586697949"	"0.122587139564511"
"EMP3"	"-2.42356186501683"	"4.26059090254582e-05"	"0.00850550323343042"
"EOMES"	"1.28377926058504"	"0.00112127164574436"	"0.0575830197826755"
"EPB41L2"	"1.37688981234531"	"0.0118543639222246"	"0.197290485277024"
"EPHA1"	"1.02383940413973"	"0.00836826060893522"	"0.165711687054586"
"EPHA4"	"-1.66411074052383"	"0.00198727952692706"	"0.0782834338073789"
"EPHB3"	"1.63156329831977"	"0.00301609127472758"	"0.0937941958917312"
"EPHB6"	"-3.53897746503785"	"0.000508996799340658"	"0.0376970562900755"
"EPHX2"	"1.44245705738515"	"0.000443298295260538"	"0.0342314843741024"
"EREG"	"-2.04807622079347"	"0.00278672739262152"	"0.0896741791661481"
"ERGIC1"	"1.0210949093168"	"0.00486536893168587"	"0.121387242178522"
"ERN2"	"2.05791019977161"	"8.07126187252016e-05"	"0.0115829690761857"
"ERO1LB"	"-0.668457874336101"	"0.00315022525074992"	"0.0964207771539048"
"ERRFI1"	"-2.21373886827707"	"8.10126592516563e-05"	"0.0115829690761857"
"ERV3-1"	"1.32902495519939"	"0.0108441451489038"	"0.191265626708174"
"ESRP2"	"0.755428043357751"	"0.000896057532319279"	"0.0498157044156936"
"ETV1"	"-1.3938292449307"	"0.00210002822907921"	"0.0793470125473712"
"ETV5"	"-1.80719230453989"	"0.00019013923267921"	"0.0200169898380811"
"F3"	"-1.45851754096687"	"0.00859640781398432"	"0.167430345380109"
"FABP1"	"2.48622803705127"	"6.90502210749438e-07"	"0.000579193254376629"
"FAM107B"	"-1.98438322561495"	"1.91976234237949e-05"	"0.0046052177333301"
"FAM109A"	"0.738144406815323"	"0.00353805400177637"	"0.101402723121527"
"FAM168A"	"-0.542692102372786"	"0.0114731011862516"	"0.196133911855187"
"FAM213B"	"0.824043774535374"	"0.00885297036794623"	"0.170840603020705"
"FAM216A"	"-1.31032294815394"	"0.0108538910721377"	"0.191265626708174"
"FAM3D"	"2.7683978582477"	"0.00235506949770663"	"0.08441779440356"
"FAM46B"	"-0.639362555648836"	"0.00706866860154691"	"0.152814412963339"
"FAM50B"	"1.75604168587615"	"3.5956868460669e-05"	"0.00754015531620229"
"FAM53A"	"-0.82230536364917"	"5.31784263950177e-05"	"0.009560754397327"
"FAM84A"	"2.79800484129888"	"7.15481681349015e-06"	"0.0033950156363119"
"FAM84B"	"-1.72876305687278"	"0.0116366489609122"	"0.19630150075059"
"FARP1"	"-1.3637832107699"	"0.000933973337281602"	"0.0515405812705137"
"FARS2"	"0.783670413120141"	"0.00127803328807409"	"0.0625689293017439"
"FASN"	"0.811546611949045"	"1.69504311490298e-06"	"0.00125453132186525"
"FBXO34"	"0.736959844337601"	"0.00171977146098061"	"0.0716495513975434"
"FCGBP"	"2.02037266836694"	"0.00195584387808719"	"0.0780484919831337"
"FDFT1"	"0.993538909359695"	"0.000684636128816738"	"0.0444342104581006"
"FDPS"	"0.9944881262221"	"0.000353154929865592"	"0.0286670666294767"
"FGD1"	"-1.52440535784641"	"0.000171703116226682"	"0.0189342008288002"
"FGD2"	"1.40097574503591"	"0.000538504005401649"	"0.0389394103216296"
"FGF20"	"1.15732390594141"	"0.00735992263101181"	"0.157134096424532"
"FGF9"	"-2.74108462855994"	"0.000746148660927489"	"0.0455825663381387"
"FGFR1"	"1.41513546265149"	"0.00774256198722835"	"0.159681103825668"
"FHOD1"	"0.634929296697832"	"0.00993133742664157"	"0.184029583949933"
"FJX1"	"-1.51585711299975"	"2.08281729806212e-05"	"0.00476472858985775"
"FLT3LG"	"-0.646945979371682"	"0.0114323403010954"	"0.196133911855187"
"FNTA"	"0.877508295075143"	"0.0103755063884969"	"0.186759114992944"
"FOSL1"	"-1.66584023818708"	"0.00154501951961839"	"0.0677332250726084"
"FOXA3"	"1.78083632633931"	"0.00329675110389875"	"0.0979437775954107"
"FSCN1"	"-2.1267455760212"	"0.000205356231100408"	"0.0210064398350027"
"FUNDC1"	"-0.869937858036086"	"1.12077308376257e-05"	"0.00361578639484634"
"FUT2"	"1.69091772368862"	"0.000817444760164098"	"0.0480611680952555"
"FYN"	"-1.352668591916"	"0.000267679551921866"	"0.0242298138293591"
"FZD5"	"1.00021345339865"	"0.00275026994126162"	"0.0891562651588405"
"GABARAPL1"	"-1.60948191632322"	"0.00124751421883616"	"0.0615538192211631"
"GALC"	"1.54003115705075"	"0.00490102678641625"	"0.121387242178522"
"GALNT12"	"1.52412249541422"	"0.00361216899482356"	"0.103291614301977"
"GAMT"	"1.22187967935184"	"0.0116380911025151"	"0.19630150075059"
"GATA3"	"-1.00039014138936"	"0.00397405961689646"	"0.108890128668531"
"GDA"	"1.43207432843759"	"0.000222257148420974"	"0.0223715155314616"
"GDI1"	"-0.739301279617839"	"0.00394884185832543"	"0.108718442585231"
"GIT2"	"-0.466805276183148"	"0.004429610381856"	"0.115869766786928"
"GJA3"	"-1.37845032812109"	"0.00503959309929404"	"0.12408641952117"
"GLTSCR2"	"0.884529028836919"	"0.00258956815226932"	"0.0868388898714659"
"GNB5"	"-0.743456042021042"	"0.000633801134106444"	"0.0426443094616432"
"GNG2"	"-1.61774958885718"	"0.00217293080991001"	"0.0803234412000083"
"GPC2"	"-0.795890730612211"	"0.0116313715082117"	"0.19630150075059"
"GPR160"	"2.17678275601477"	"4.39403679997598e-05"	"0.00850550323343042"
"GPR19"	"-1.14296707828789"	"0.00514271663417794"	"0.125497945568908"
"GPR87"	"-1.70609241266839"	"0.00247014987642713"	"0.0857890817492225"
"GRB10"	"-1.03583305854205"	"0.00235112833473517"	"0.08441779440356"
"GREB1L"	"0.869226688849662"	"0.00806678928535749"	"0.163177399981299"
"GRHL3"	"1.31616633267542"	"0.00400700441690749"	"0.108890128668531"
"GSTM1"	"2.25921936715579"	"5.87741790075849e-05"	"0.00991089061917278"
"GSTM2"	"2.07343528614085"	"3.3957800851532e-05"	"0.00724164492057587"
"GSTP1"	"1.4547001424743"	"0.00484829664087557"	"0.121387242178522"
"GTPBP6"	"0.914691641669539"	"0.00663149952187825"	"0.145108742581343"
"GUCA1B"	"-0.991346741599055"	"0.0107687798291701"	"0.191104073075625"
"GUCD1"	"0.681406690872454"	"0.00859509305428819"	"0.167430345380109"
"GUCY2C"	"1.83233838148865"	"0.00203675137645441"	"0.0786086068053663"
"GUK1"	"0.683877817477115"	"0.00961526069942225"	"0.18002858648829"
"GULP1"	"-1.44182121482809"	"0.00281845129241933"	"0.0897765928132151"
"GYG2"	"-1.13720449310327"	"0.0112939713169975"	"0.194505303474948"
"GZMB"	"1.53314655858541"	"0.00257025476168397"	"0.0868388898714659"
"HAUS4"	"0.82397714511466"	"0.00572619995243835"	"0.133441141188497"
"HAUS7"	"0.943743889145457"	"0.000402380849738215"	"0.0314456885180511"
"HCCS"	"-0.588333542140264"	"0.00328926127978458"	"0.0979437775954107"
"HEPH"	"2.1860277960119"	"6.30493314691166e-05"	"0.0104379827440056"
"HEY1"	"-0.770439040651091"	"0.00870812100049107"	"0.168729315838436"
"HIBCH"	"0.730348291852762"	"0.00345104980308464"	"0.0999954135389993"
"HIF1A"	"-1.17837837635861"	"0.00248731811749132"	"0.0857890817492225"
"HMGCS1"	"1.76620597732606"	"0.000509398377045275"	"0.0376970562900755"
"HNMT"	"0.854942422486152"	"0.00839472568441112"	"0.165711687054586"
"HNRNPL"	"0.635004369276832"	"0.0100184807183195"	"0.184624316553758"
"HOMER1"	"-0.531779311893046"	"0.00771249157836188"	"0.159681103825668"
"HOOK1"	"1.31685861205464"	"0.00233376911073915"	"0.0843778245727586"
"HOXA4"	"-0.802738196254616"	"0.00102805474846336"	"0.0548092578184999"
"HOXA5"	"-2.50041413216331"	"6.84754938731826e-05"	"0.0110456238963126"
"HOXA7"	"-0.804046706151315"	"0.0106579727885991"	"0.190466777434095"
"HOXB2"	"-2.50166260406764"	"1.76108023050545e-05"	"0.00440601896296578"
"HOXC4"	"-0.820227512553777"	"0.0032438298322045"	"0.0970947061319792"
"HOXC6"	"-1.30260255209964"	"0.00140823188182751"	"0.0649369108446802"
"HOXC9"	"-0.646706853296092"	"0.00622879038528389"	"0.140197925988626"
"HOXD1"	"-1.44046402936167"	"0.000833456042161878"	"0.0483375676282838"
"HOXD9"	"-0.977741446375431"	"0.00170424879258098"	"0.0712387319211092"
"HPS5"	"-0.656389604658961"	"0.000145268393926435"	"0.0169237678924297"
"HRASLS"	"-1.22391226638708"	"0.0081414987911997"	"0.163713747481043"
"HSD17B1"	"-1.22623381232578"	"0.00216349714567706"	"0.0803234412000083"
"HSD3B7"	"1.31573466579787"	"0.00516929360274081"	"0.125802808722795"
"HSPB8"	"-1.26918724509305"	"0.00207786372587122"	"0.0789839317187663"
"HTR1D"	"0.89432890939007"	"0.000297395627887496"	"0.0254546380277583"
"HYAL3"	"0.889208465630944"	"0.00313913795881533"	"0.0963332531654011"
"IDNK"	"1.0155327890752"	"0.0038670596454894"	"0.108158921276974"
"IFI16"	"-1.06540089864077"	"0.0034056387954782"	"0.0998828608967522"
"IFIT1"	"-2.02490661771352"	"0.00178152208360693"	"0.0730133904102357"
"IFIT2"	"-1.59256800080796"	"0.000853010208125757"	"0.0487844292665376"
"IFIT3"	"-1.72348069642038"	"9.49185008154424e-05"	"0.0129811367093467"
"IFITM1"	"2.32578811642615"	"0.00940715791177507"	"0.177653569853101"
"IFITM3"	"1.68665818789173"	"0.00996721654137569"	"0.184152009579426"
"IFRD1"	"-1.13218175816469"	"0.00470483817271311"	"0.119662846553949"
"IFRD2"	"1.03411367619861"	"0.00258061422180819"	"0.0868388898714659"
"IFT52"	"-0.825690670864139"	"0.00181144476850956"	"0.0737592170789233"
"IGFBP6"	"-3.2884159224689"	"4.19824730952192e-09"	"8.80372460806746e-06"
"IGSF5"	"-0.85293616179113"	"0.00739324305418535"	"0.157134096424532"
"IKBKB"	"0.800309821994015"	"0.0118346946964037"	"0.197290485277024"
"IL20RB"	"-1.05301368039922"	"0.00668460015208613"	"0.146016734572131"
"ILVBL"	"0.870947770945273"	"0.0111835580429224"	"0.194087688189083"
"INSIG1"	"1.36535429801695"	"0.000620861932354296"	"0.0419983055531277"
"INSIG2"	"-0.952852151686073"	"0.00384845165062043"	"0.10814055583843"
"IP6K2"	"0.804975627939721"	"0.00831010565784634"	"0.165047850011317"
"IQCD"	"-0.484926065810593"	"0.0112366880092747"	"0.19420330842403"
"ISX"	"1.56475395079464"	"0.00615397846058622"	"0.139261433437223"
"ITGA9"	"0.782271817371386"	"0.0113159976270595"	"0.194505303474948"
"ITPA"	"0.949304424213174"	"0.0074015955694311"	"0.157134096424532"
"ITPK1"	"0.875554665194404"	"0.00252965058475591"	"0.0862549150607016"
"ITPR1"	"-0.760157948175797"	"0.00572708760465651"	"0.133441141188497"
"ITPR2"	"1.11108111973013"	"0.0042928959181782"	"0.114381099395878"
"JHDM1D-AS1"	"0.991323534090752"	"0.000741942021637883"	"0.0455825663381387"
"KATNAL1"	"-1.05231304202293"	"0.00118625761039963"	"0.0594605200854"
"KCNV1"	"1.38920847895287"	"6.84572710094909e-06"	"0.0033950156363119"
"KDM5D"	"1.59628723340979"	"0.00218979591876435"	"0.0805614393271727"
"KHK"	"1.11697417049752"	"0.00104198552409384"	"0.0553175606082223"
"KIAA1161"	"0.588734333062224"	"0.00274457695641811"	"0.0891562651588405"
